"id","code","course_unit_id"
feea2fea-6a94-47e9-8458-a9416f54d9d5,ПКРО 1 ИЯ (англ) П-03,"4ac91b58-97d1-41ae-8569-b76eb96132a2"
beb00661-8ef7-4c57-8234-3b977fb71753,ПКРО 1 ИЯ (англ) АТ-01,"4ac91b58-97d1-41ae-8569-b76eb96132a2"
"2117c957-77b7-4e4c-aee1-0a41fbe7202b",ПКРО 1 ИЯ (англ) АТ-02,"4ac91b58-97d1-41ae-8569-b76eb96132a2"
cc0fcf08-30c1-4696-b2a5-49cfd09bd2c2,ПКРО 1 ИЯ (англ) АТ-03,"4ac91b58-97d1-41ae-8569-b76eb96132a2"
"826b623a-6851-4454-abff-f8484217d06d",КПОТД Л-01,af8f189e-a2cf-4e8c-a0e9-e71a1aeb064f
"44aba7a9-b02d-4a90-bd52-176760aa0720",КПОТД П-01,af8f189e-a2cf-4e8c-a0e9-e71a1aeb064f
"81b13863-2a4b-414b-b3db-cd3d26b1b022",КПОТД АТ-01,af8f189e-a2cf-4e8c-a0e9-e71a1aeb064f
dc93d087-70b8-4c66-949b-791b52242703,ПК 1 ИЯ (фр.) П-01,"576a9bb2-7f73-4440-a589-bec597589a94"
"92278e1d-55ca-4ba1-8e7e-10fc7c4939ed",ПК 1 ИЯ (фр.) К-01,"576a9bb2-7f73-4440-a589-bec597589a94"
f02d71cd-bb7b-43ba-9ecb-c7ed87eb13a2,ПК 1 ИЯ (фр.) АТ-01,"576a9bb2-7f73-4440-a589-bec597589a94"
"875a484b-f006-48ab-8021-6fc595204e25",ПМКиП 1 ИЯ ФО  П-01,"56c24435-76be-4d5c-9dbf-4ff30b14ba17"
fbfbed23-7150-4f13-9207-bcb3c8672e7a,ПМКиП 1 ИЯ ФО  АТ-01,"56c24435-76be-4d5c-9dbf-4ff30b14ba17"
f5738256-f0f6-4a1e-9113-d1eb38c05354,ПК2ИЯ(итал.)4сем П-01,"4d7bb6dd-f5b0-4329-bae5-683aeab9776a"
adf7b3fd-7fa1-422b-ad19-fc167d26f806,ПК2ИЯ(итал.)4сем П-02,"4d7bb6dd-f5b0-4329-bae5-683aeab9776a"
"742b0806-b3b3-41aa-8b02-cfedab9853e4",ПК2ИЯ(итал.)4сем К-01,"4d7bb6dd-f5b0-4329-bae5-683aeab9776a"
f787ac23-a2ec-4ef1-a646-a8a51d7da3bf,ФРиИ АТ-01,"5d0c5241-a28f-4492-a610-aef5a7047405"
"3729029b-6808-4372-87a2-f5226d5beeba",ПК2ИЯ(итал.)4сем К-02,"4d7bb6dd-f5b0-4329-bae5-683aeab9776a"
"20a20cab-be9a-44d0-aa2b-1a978d48d218",ПК2ИЯ(итал.)4сем АТ-01,"4d7bb6dd-f5b0-4329-bae5-683aeab9776a"
f55da855-1e92-4fe9-af6a-edd04000a1d1,ПК2ИЯ(итал.)4сем АТ-02,"4d7bb6dd-f5b0-4329-bae5-683aeab9776a"
cc852f32-6af7-4052-a576-f8ace84c6493,ПКИЯ2 НО  П-01,"4c1bd45c-9cfc-44bc-b4d6-f1cb37015038"
"44def147-3c97-41ef-b7ee-fcd2391f02a8",ПКИЯ2 НО  П-02,"4c1bd45c-9cfc-44bc-b4d6-f1cb37015038"
"9bd63d71-0f36-45b9-935f-4eb05a52010b",ПКИЯ2 НО  К-01,"4c1bd45c-9cfc-44bc-b4d6-f1cb37015038"
bddead71-faa5-40fd-bee8-44ab53c0eec7,ПКИЯ2 НО  К-02,"4c1bd45c-9cfc-44bc-b4d6-f1cb37015038"
"0f7a56d7-b3ef-48b6-b66f-c4d583a0d63a",ПКИЯ2 НО  АТ-01,"4c1bd45c-9cfc-44bc-b4d6-f1cb37015038"
"8b0ecdc0-4079-4b41-b706-9e6e625f4fab",ПКИЯ2 НО  АТ-02,"4c1bd45c-9cfc-44bc-b4d6-f1cb37015038"
"967f848a-788d-4227-ac2d-3c02245c182d",МТамП Л-01,"7b613d84-bd79-4064-b39d-8d1ab796a906"
b7317eb1-29a6-4cea-9fa7-f07426a572fb,МТамП П-01,"7b613d84-bd79-4064-b39d-8d1ab796a906"
c3d82622-cd0a-47d8-80f8-75637cda1a80,МТамП К-01,"7b613d84-bd79-4064-b39d-8d1ab796a906"
"9d98fc13-4c9f-4b48-ac2f-c0b4e5462656",МТамП АТ-01,"7b613d84-bd79-4064-b39d-8d1ab796a906"
"1d26504d-729a-48bc-b6d3-a830089e7b58",НПС  АТ-01,b749fd2c-647f-4a96-b18a-179ab3de51b7
"7847b7f3-d427-4243-9171-8c9f889c2205",ПМКП1И П-01,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
a3e6c94e-b436-4566-ab59-5379da56d2c2,ПМКП1И П-02,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
"9f664a6e-6e76-42ec-8ce6-763446a5a203",ПМКП1И П-03,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
a94a5284-f260-427d-b2eb-9e2b69d16913,ПМКП1И П-04,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
c4a26d67-5ee4-4e8c-b14c-8e63d8b2b2bd,ПМКП1И П-05,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
f26b481d-df0f-42e6-939e-0ee61d004ec9,ПМКП1И АТ-01,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
c07a1258-2247-44db-97e7-4451cbb9b082,ПМКП1И АТ-02,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
"2c9b1593-3afc-4ad5-8075-9c81befe17f5",ПМКП1И АТ-03,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
dbc3f7b4-9bca-4413-a3ff-b83c4c711814,ПМКП1И АТ-04,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
"4dcc7786-8113-4b2a-903a-14ba54345f93",ПМКП1И АТ-05,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
"2aa2fc5f-f525-44b3-a552-6828142253d5",ПМКП1И АТ-06,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
"15fd80c7-205e-42e1-a35e-7b0f312b9169",ПМКП1И П-06,"6df80d35-5eda-41e9-a8ff-959d5bb41144"
"778bdb80-7b53-4ea8-b3fe-ac790d4511e5",ПКИЯ 1 П-01,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
"5249491a-e7dc-4eab-b164-f763374af795",ПКИЯ 1 П-02,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
d2d0ee0d-c2f7-48b1-ae82-08629dc75357,ПКИЯ 1 П-03,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
fdf9dd82-78e6-4f60-85f4-3734ca521c9a,ПКИЯ 1 П-04,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
"0ad570e7-1545-4499-b704-e8ea7e3ab724",ПКИЯ 1 К-01,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
"506e1412-131e-42ab-bd61-754bb9518e35",ПКИЯ 1 К-02,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
"1446ff53-a2de-4bb4-a2ab-ddb9b001e65c",ПКИЯ 1 К-03,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
"719a2335-86d6-41d0-8322-74f12b516f1a",ПКИЯ 1 К-04,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
"5ed3eab1-618b-42ad-92d8-dad347d99950",ПКИЯ 1 АТ-01,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
cc94fbfc-832e-421e-be50-de328cbff33f,ПКИЯ 1 АТ-02,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
"31c5c309-7310-4706-b754-745ed027dc9e",ПКИЯ 1 АТ-03,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
abceb7eb-09cb-4ae7-ba7e-33267a4a19b4,ПКИЯ 1 АТ-04,a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551
"54b53970-95d5-4a0f-baf9-8d4a72339a9f",УГМЗ Л-01,"04370da8-709a-4381-99ff-22b79201c20d"
"02227c7d-df68-4730-81fe-59fa1192e9da",УГМЗ П-01,"04370da8-709a-4381-99ff-22b79201c20d"
"1d17c6d4-c6a3-49e3-afe4-b94b02887a5f",УГМЗ К-01,"04370da8-709a-4381-99ff-22b79201c20d"
a4b101ec-b18c-426b-a67a-37124cdfb961,УГМЗ АТ-01,"04370da8-709a-4381-99ff-22b79201c20d"
"573ac7b0-f665-4088-9458-0ef6a8a8f882",ПК1ИЯ НО (4) П-01,ac176d90-458f-4ff5-890c-27a12ac73ac0
e6b49a8d-c70b-40ec-974b-88b1e3c508e2,ПК1ИЯ НО (4) К-01,ac176d90-458f-4ff5-890c-27a12ac73ac0
fedbd62e-6385-4862-908e-ffb68bf80f9e,ПК1ИЯ НО (4) АТ-01,ac176d90-458f-4ff5-890c-27a12ac73ac0
"9a318659-bf65-4e6d-8253-fcfadfd3210f",НПС  П-01,b749fd2c-647f-4a96-b18a-179ab3de51b7
ab8d9190-1b12-472b-95db-ccd3ceff3321,НПС  П-02,b749fd2c-647f-4a96-b18a-179ab3de51b7
"01b4df6e-0403-4c56-a385-cf187f3202c1",НПС  П-03,b749fd2c-647f-4a96-b18a-179ab3de51b7
ce2a1238-94d0-4d11-b635-bf2a210b3deb,НПС  П-04,b749fd2c-647f-4a96-b18a-179ab3de51b7
e32e3051-bd89-4fb3-9f43-65e81198bac2,НПС  П-05,b749fd2c-647f-4a96-b18a-179ab3de51b7
ccb2f025-2cda-4a49-ba26-eb8af09bded0,НПС  К-01,b749fd2c-647f-4a96-b18a-179ab3de51b7
a083910f-33ff-41b7-b6fe-f5abcc8c2c4c,НПС  К-02,b749fd2c-647f-4a96-b18a-179ab3de51b7
"4a345a0f-34ef-4236-854d-8d7c0c8f3a79",НПС  К-03,b749fd2c-647f-4a96-b18a-179ab3de51b7
"00358faa-4390-4d3e-afeb-74b251cb6af1",НПС  К-04,b749fd2c-647f-4a96-b18a-179ab3de51b7
"72434d78-796a-407c-bf34-b9d957dc4bed",НПС  К-05,b749fd2c-647f-4a96-b18a-179ab3de51b7
"6277bfcb-a161-4950-8f00-cc18cd50db8d",НПС  АТ-02,b749fd2c-647f-4a96-b18a-179ab3de51b7
"3e3458e1-8c2d-46ac-8836-3164e9c9e816",НПС  АТ-03,b749fd2c-647f-4a96-b18a-179ab3de51b7
b2230523-2ea1-4103-b50d-1bef27a1849e,НПС  АТ-04,b749fd2c-647f-4a96-b18a-179ab3de51b7
bfd3ca96-ac92-4f21-94fc-f9a0ede1efd9,НПС  АТ-05,b749fd2c-647f-4a96-b18a-179ab3de51b7
"65d9a679-8eae-4bef-81ea-ef0e4f0d9667",ПК 2 ИЯ 4  П-02,b7da3faf-3b87-48fd-b34d-965b9f65bb8d
b0282036-e566-4a61-aa81-984a6c151107,ПК 2 ИЯ 4  П-03,b7da3faf-3b87-48fd-b34d-965b9f65bb8d
"57348d8f-316c-4f51-8787-27a23c1ef4aa",ПК 2 ИЯ 4  К-01,b7da3faf-3b87-48fd-b34d-965b9f65bb8d
"33a5deec-4ad9-406d-b964-87730767e1e9",ПК 2 ИЯ 4  К-02,b7da3faf-3b87-48fd-b34d-965b9f65bb8d
a9d1e36c-c147-41de-aa40-0ddf68bcf5a9,ПК 2 ИЯ 4  АТ-01,b7da3faf-3b87-48fd-b34d-965b9f65bb8d
"17e8e879-45f2-467b-904a-d3fc95d85ffa",ПК 2 ИЯ 4  АТ-02,b7da3faf-3b87-48fd-b34d-965b9f65bb8d
"41ffbc91-898e-4a61-a509-2c8e07ee9b94",ПКРО1НО П-01,eb57f03a-5697-4bcb-be02-0b360936763e
"7a70d98d-a929-47c7-8df0-ea7173d9b491",ПКРО1НО П-02,eb57f03a-5697-4bcb-be02-0b360936763e
"75ce721a-38e9-4666-af9c-2d673ef010df",ПКРО1НО АТ-01,eb57f03a-5697-4bcb-be02-0b360936763e
"307d4777-10d4-435d-92a8-9141eb5105e2",ПКРО1НО АТ-02,eb57f03a-5697-4bcb-be02-0b360936763e
"2fdd5ef6-f6e7-481d-bb92-09ded9d36593",ЛиКР Л-01,f0b1b5b1-a060-4b1b-8680-c570311f8371
"4cb7e58b-1ddc-4fef-8634-bafebe90509f",ЛиКР П-01,f0b1b5b1-a060-4b1b-8680-c570311f8371
"8f1d3d1a-ba2d-4fd9-bdfd-896c209fb3e7",ЛиКР К-01,f0b1b5b1-a060-4b1b-8680-c570311f8371
ce0c831e-d485-47b5-9c93-3973e511b40d,ЛиКР АТ-01,f0b1b5b1-a060-4b1b-8680-c570311f8371
f8b68ee2-0a36-4231-b3d3-00284ef24366,Самомен-т и ЛЭ Л-01,ef99f9ab-d9dd-4f56-9d63-95d2ee6281fe
"508b6908-5dea-4ef6-9a6a-605eac9183fb",Самомен-т и ЛЭ П-01,ef99f9ab-d9dd-4f56-9d63-95d2ee6281fe
"77f9c788-7bca-4a61-8999-2e4ddb68948d",Самомен-т и ЛЭ К-01,ef99f9ab-d9dd-4f56-9d63-95d2ee6281fe
af9c4832-e570-4332-9b8f-81efbcbc1c1b,Самомен-т и ЛЭ АТ-01,ef99f9ab-d9dd-4f56-9d63-95d2ee6281fe
"033e2a45-d459-4ee2-a6fb-3465b42e3094",УпрИзм Л-01,"83eec597-42ae-4a5a-b667-516df4ead516"
a561f5a7-c908-4ccf-8531-9973035d97fa,УпрИзм П-01,"83eec597-42ae-4a5a-b667-516df4ead516"
c38ffa2e-94bf-4669-b5de-03ca0e739a58,УпрИзм АТ-01,"83eec597-42ae-4a5a-b667-516df4ead516"
b7ffc740-39f3-4894-a79d-411c5cd3916f,КМвМ Л-01,da6f69c8-af4d-4b36-b234-126168ed8663
"5208cf1e-2c15-41a4-99c7-6f230563dd7a",КМвМ П-01,da6f69c8-af4d-4b36-b234-126168ed8663
ebd638ec-ed52-4462-a31f-65af3e6ca23f,КМвМ К-01,da6f69c8-af4d-4b36-b234-126168ed8663
cb51326b-4c0f-4c90-ac0c-ef5f9992f6d2,КМвМ АТ-01,da6f69c8-af4d-4b36-b234-126168ed8663
cea67601-d8d0-4994-b590-8aa8b7ecfaa8,МК Л-01,d6524dd6-51f8-4cbd-a521-831e05d563a6
"498163da-13a6-4af7-b80c-443edd75ae04",МК П-01,d6524dd6-51f8-4cbd-a521-831e05d563a6
"70f259d6-e09a-45b9-9c01-5323bb289cce",МК АТ-01,d6524dd6-51f8-4cbd-a521-831e05d563a6
"7efb758d-ee5d-46ed-bbc7-ee973eaeb197",УЗиЦен Л-01,d1f16daa-c1b4-4df2-9d0d-30b019b68693
c622a9eb-e464-44cb-8ff6-aad3b8ba54bc,УЗиЦен П-01,d1f16daa-c1b4-4df2-9d0d-30b019b68693
"2eda2a68-0122-43d0-97ce-60caa17071b2",УЗиЦен АТ-01,d1f16daa-c1b4-4df2-9d0d-30b019b68693
c55230ed-2201-4e2c-9180-db81729681c9,МПЛ П-01,fed34ac8-600f-4a3e-8a55-9b210760a7f8
"741c6e86-0077-4b94-bb80-04f2d6fa3d7b",МПЛ К-01,fed34ac8-600f-4a3e-8a55-9b210760a7f8
"17d9562c-6cf3-4791-ab5c-f5858443c6ce",МПЛ АТ-01,fed34ac8-600f-4a3e-8a55-9b210760a7f8
afe8d0f2-5a33-482b-ba3e-4616dad188c8,Копир П-01,e388ab25-3ce2-4ac6-969e-8a5964072c5b
"2717ecc9-972a-4486-b4e4-e2c7c229c9ee",Копир К-01,e388ab25-3ce2-4ac6-969e-8a5964072c5b
"24f97a7f-3e56-4cbb-9488-992523793c4b",Копир АТ-01,e388ab25-3ce2-4ac6-969e-8a5964072c5b
b99d074e-e457-4f4a-922d-7fca08bb9ee7,ОКРТ П-01,"049e5749-beb9-4b24-a569-d25a6cbf3c15"
"8fa5b57d-a702-4811-be12-da43549f43a4",ОКРТ К-01,"049e5749-beb9-4b24-a569-d25a6cbf3c15"
e07dd249-c512-4a2b-aeee-c40df085f439,ОКРТ АТ-01,"049e5749-beb9-4b24-a569-d25a6cbf3c15"
e70149d2-2116-436a-885c-37ac2a6906ac,ПрДелКомм П-01,e80f6a69-d48b-4796-83d1-0a158a10ac0f
cbafda0c-b662-4204-9c6e-298b1b5589a8,ПрДелКомм К-01,e80f6a69-d48b-4796-83d1-0a158a10ac0f
"2147301e-f959-428a-8c0b-0f2ded80ba26",ПрДелКомм АТ-01,e80f6a69-d48b-4796-83d1-0a158a10ac0f
"6b6a952f-1da7-422a-b8a3-ba27e66c2eb0",МИ Л-01,"919e56ec-0915-44f5-8366-55a0e6a434ee"
ea7b6aba-d567-451c-a688-30544946c667,МИ П-01,"919e56ec-0915-44f5-8366-55a0e6a434ee"
"06ca822f-ed8b-4f39-8780-d4690901a052",МИ АТ-01,"919e56ec-0915-44f5-8366-55a0e6a434ee"
"1eafbbb8-e91c-4e80-9bac-c67c09a1d0bf",ОиНТ Л-01,c30d9357-514b-412b-bd9c-6340a8afac80
f5dc055f-6a58-4621-a87b-dad3c0f47387,ОиНТ П-01,c30d9357-514b-412b-bd9c-6340a8afac80
fcb27087-9544-4198-8962-1342db1a5f6f,ОиНТ К-01,c30d9357-514b-412b-bd9c-6340a8afac80
"83fba631-f821-4aac-af3f-97cbcfb2cb90",ОиНТ АТ-01,c30d9357-514b-412b-bd9c-6340a8afac80
ebe53d25-93ea-46c8-98bb-3915d5fa07b2,Рек Л-01,"7f720c6a-50ac-41db-ac01-5c6fa30ca1a4"
d6e34cf8-393c-4102-98d1-8cfac6bd5c11,Рек П-01,"7f720c6a-50ac-41db-ac01-5c6fa30ca1a4"
"8442168a-b29b-47fa-b600-d32ac371c0b9",Рек К-01,"7f720c6a-50ac-41db-ac01-5c6fa30ca1a4"
"06649bcb-1270-403e-be3c-bbb136bbe9f6",Рек АТ-01,"7f720c6a-50ac-41db-ac01-5c6fa30ca1a4"
"72b6017b-3089-4ac6-9ce5-801b6eea57f6",ФРиИ Л-01,"5d0c5241-a28f-4492-a610-aef5a7047405"
"87b6d6a9-abd8-4be1-a4e3-2bba2b8d8d2f",ФРиИ П-01,"5d0c5241-a28f-4492-a610-aef5a7047405"
"967b4391-696a-48a3-b2b5-fcab9edb03c0",Бюдж Л-01,b0921fc8-edab-40b3-835f-a81211f15499
"3cc76cd2-ef11-425f-869b-ff184ccecff2",Бюдж П-01,b0921fc8-edab-40b3-835f-a81211f15499
e1327914-312e-457f-b1f2-650644aa9c97,Бюдж К-01,b0921fc8-edab-40b3-835f-a81211f15499
"79f6df33-eaf6-417a-9412-ab37a219d453",Бюдж АТ-01,b0921fc8-edab-40b3-835f-a81211f15499
"9337ad91-cadf-4079-a9c6-67e33cc3e9a4",КадрАдм Л-01,"5ef687b4-5a87-4a53-b42d-bf7b6bbfa823"
"9ef67af8-15a5-44b3-b1f5-127acf02d5b9",КадрАдм П-01,"5ef687b4-5a87-4a53-b42d-bf7b6bbfa823"
"495875ef-17da-4ee0-852b-312c31febf5d",КадрАдм АТ-01,"5ef687b4-5a87-4a53-b42d-bf7b6bbfa823"
"854d79e3-dd7a-4a4f-804e-a2dc0ce4e310",РиPR Л-01,"1b49cc35-3c67-494c-9fbf-875254c6dcb8"
"5ac86bd8-12ea-4c4d-b5de-6c7322e764ca",РиPR П-01,"1b49cc35-3c67-494c-9fbf-875254c6dcb8"
ad1b55dc-9585-41c5-a69e-9992bac39a87,РиPR П-02,"1b49cc35-3c67-494c-9fbf-875254c6dcb8"
"20a6060b-c528-4f63-a193-9d55b8f087a0",РиPR К-01,"1b49cc35-3c67-494c-9fbf-875254c6dcb8"
"2ab2c500-39a3-4e44-bb62-e2038301f44c",РиPR К-02,"1b49cc35-3c67-494c-9fbf-875254c6dcb8"
"6c1e5106-da34-44c5-a2ea-c8487c132df8",РиPR АТ-01,"1b49cc35-3c67-494c-9fbf-875254c6dcb8"
ba07fdba-e5e5-4474-8e7e-b9a266aeb6b0,РиPR АТ-02,"1b49cc35-3c67-494c-9fbf-875254c6dcb8"
ef3c1951-ac3e-4d9b-8765-fa23662ebc1f,ИМК П-01,bcd316d8-a5f7-4749-9f1b-46704ae95659
"368fbf5b-65cb-4730-8a1e-9011917569f6",ИМК К-01,bcd316d8-a5f7-4749-9f1b-46704ae95659
fce7e525-28db-4237-9fff-e0aefa72decc,ИМК АТ-01,bcd316d8-a5f7-4749-9f1b-46704ae95659
f30ddf3e-2cc7-415a-bd0e-9823dccefb32,КАР П-01,f69b1ec5-89ce-43db-8247-bf77af699295
c7f869f8-c6c5-4234-b918-56a8594abf2e,КАР К-01,f69b1ec5-89ce-43db-8247-bf77af699295
"8c23a9c4-f45b-4240-bd79-6b9cc664a2f6",КАР АТ-01,f69b1ec5-89ce-43db-8247-bf77af699295
"83006211-92f1-42fd-9974-02bf801f9759",ЛЭ П-01,"0f91c1f2-fa4c-43ab-8b53-4d28c08f2edc"
c99a4d83-ff9e-4dc0-a84f-86314b8da84e,ЛЭ К-01,"0f91c1f2-fa4c-43ab-8b53-4d28c08f2edc"
"37a1fbfc-100c-49fd-b1ee-d4b846363332",ЛЭ АТ-01,"0f91c1f2-fa4c-43ab-8b53-4d28c08f2edc"
"62e91e30-644a-4b48-8d90-0aeb22027849",Языковая игра П-01,"6b25cc60-b1af-4ec5-9555-c82881a52e7d"
"041fb5b8-25cc-4ff0-a22a-fa5180415c13",Языковая игра К-01,"6b25cc60-b1af-4ec5-9555-c82881a52e7d"
bc0e10ed-d3aa-4dae-9096-b14a8c7c0126,Языковая игра АТ-01,"6b25cc60-b1af-4ec5-9555-c82881a52e7d"
fd636ad7-945b-47ab-ac51-fbe211dd1c28,ПСпоУП П-01,bc6573cb-deff-4f3b-a18f-f751ae42728c
"159d6669-ea7f-449a-9cf4-257949168fbe",ПСпоУП АТ-01,bc6573cb-deff-4f3b-a18f-f751ae42728c
f121cfb5-7c80-4b1e-986b-a58511c9d6be,ПСпоМ  П-01,fcaa6bbb-6e56-4644-a131-75276cd1828e
"0b91c544-3fb3-4fdb-8c5c-0f0f4622f230",ПСпоМ  АТ-01,fcaa6bbb-6e56-4644-a131-75276cd1828e
e81822f6-7330-472c-8f51-877e54f2d9ba,Урб. др. и ср.в. Л-01,c58bd353-bf54-404f-9bc5-dff76ea987e4
d42c41bd-223d-43c8-a3fb-bea62aab7dc2,Урб. др. и ср.в. П-01,c58bd353-bf54-404f-9bc5-dff76ea987e4
e1d9487a-d15c-48b1-94f1-45cd3ef5694a,Урб. др. и ср.в. АТ-01,c58bd353-bf54-404f-9bc5-dff76ea987e4
ffe94034-13fb-400d-9838-1e0de11a28df,СПпоФМ П-01,"188339f1-0a3a-479b-b634-87424fc204ab"
"505c15d9-3342-49e5-ab84-01df4259cdcd",СПпоФМ К-01,"188339f1-0a3a-479b-b634-87424fc204ab"
a3ff0043-fa55-4d8d-a8f0-bc443f5da9a6,СПпоФМ АТ-01,"188339f1-0a3a-479b-b634-87424fc204ab"
"55c3fa92-0a9e-4c24-a5ef-54516f49e890",МВ Л-01,"7920fa11-bfee-44f7-a7c7-77210e0dfb46"
efb8efea-6b93-473d-8f30-b3e930475f75,МВ П-01,"7920fa11-bfee-44f7-a7c7-77210e0dfb46"
"045389a6-a2a2-41b4-91a8-d961c7269519",МВ К-01,"7920fa11-bfee-44f7-a7c7-77210e0dfb46"
fdda28ec-909f-4df7-a9a9-690e566b6f88,МВ АТ-01,"7920fa11-bfee-44f7-a7c7-77210e0dfb46"
"1068ea53-61d8-42cc-9f79-f0ba6414dad1",ИОК Л-01,"5ff8d6bb-06f8-4379-8857-b70a8e233fc7"
"95043341-06bb-4c00-96cd-661c30d717e3",ИОК П-01,"5ff8d6bb-06f8-4379-8857-b70a8e233fc7"
ea5b65c3-710c-4a99-9e4d-1a980e046009,ИОК П-02,"5ff8d6bb-06f8-4379-8857-b70a8e233fc7"
"5c1010a3-03fb-4e47-a128-a6bd0d5e1c88",ИОК К-01,"5ff8d6bb-06f8-4379-8857-b70a8e233fc7"
"7a4bcca2-d4ac-407d-a989-b16745f8c42e",ИОК К-02,"5ff8d6bb-06f8-4379-8857-b70a8e233fc7"
bcb0017f-fa0f-4497-b1bd-c68d46ed5199,ИОК АТ-01,"5ff8d6bb-06f8-4379-8857-b70a8e233fc7"
"98ba6428-2249-46c2-9ad6-6735eab7d937",ИОК АТ-02,"5ff8d6bb-06f8-4379-8857-b70a8e233fc7"
"31afcebd-4b4f-4996-8202-ef3d48bb28db",ИМК Л-01,"8cc7d907-8e74-4083-8614-7eb3079b57f0"
c858a5c0-49b0-4a02-bda0-cb5611219b3d,ИМК П-01,"8cc7d907-8e74-4083-8614-7eb3079b57f0"
d53a92b1-4b6d-43a5-b775-898a6aa8d802,ИМК К-01,"8cc7d907-8e74-4083-8614-7eb3079b57f0"
"7b84116e-a44c-4616-a679-ad760a79b682",ИМК АТ-01,"8cc7d907-8e74-4083-8614-7eb3079b57f0"
"83033159-2999-4e2d-996f-e896830e3248",ИКП Л-01,"5d5aae22-2664-4b80-94f0-4add40d0549c"
cb08a304-fd2b-4125-b7f5-5dcd91e45bee,ИКП П-01,"5d5aae22-2664-4b80-94f0-4add40d0549c"
"9bb04f1d-f268-4b64-be88-b82ac16df7b8",ИКП К-01,"5d5aae22-2664-4b80-94f0-4add40d0549c"
a1d76901-f487-4a72-ab46-9fbce4293480,ИКП АТ-01,"5d5aae22-2664-4b80-94f0-4add40d0549c"
a05fba94-11c6-40ce-a9cd-b7315b410d3c,Лит.стр.изуч.яз Л-01,"0c6639ff-3b60-4d31-8927-4f2196904073"
b6bf2d20-a71e-4fc2-a633-c9dbf85e565e,Лит.стр.изуч.яз П-01,"0c6639ff-3b60-4d31-8927-4f2196904073"
"1e53f62c-352d-4703-a788-d5426bc5e01e",Лит.стр.изуч.яз К-01,"0c6639ff-3b60-4d31-8927-4f2196904073"
"20883460-8b42-4e7a-b2b9-5ff81b0ff1d0",Лит.стр.изуч.яз АТ-01,"0c6639ff-3b60-4d31-8927-4f2196904073"
ff231ee5-8f03-4959-a216-9d85926585b1,ЛС Л-01,"8975bf18-8288-4593-b53c-4a57df5b0fda"
"1baccfbc-865a-4c3a-a8f0-52b0c20367a3",ЛС П-01,"8975bf18-8288-4593-b53c-4a57df5b0fda"
"1fe03d68-03a7-4ca0-bacb-c9ff12705cae",ЛС К-01,"8975bf18-8288-4593-b53c-4a57df5b0fda"
"9c8080a9-dd87-48a1-9f26-55ec8f1a54e0",ЛС АТ-01,"8975bf18-8288-4593-b53c-4a57df5b0fda"
"095d7ea8-fd24-4642-b688-db2dcc163ccc",КУ Л-01,"59f44c5f-2ab1-4d48-bb3b-80c24bda907b"
"158569af-a5b3-4df1-9d18-d10c9bbf6829",КУ П-01,"59f44c5f-2ab1-4d48-bb3b-80c24bda907b"
"49f147be-a221-4caa-a1df-12cfd386a93e",КУ К-01,"59f44c5f-2ab1-4d48-bb3b-80c24bda907b"
"2cbbddd8-4213-47ba-a7f4-512cd7b0b70c",КУ АТ-01,"59f44c5f-2ab1-4d48-bb3b-80c24bda907b"
ff7e6dde-2029-4472-8381-95ea0a66608b,НМ Л-01,f7d47e87-2dad-43e9-aa85-66f2cea88f0a
"2dac5064-1ce9-4e40-893e-cac9d4503a0d",НМ П-02,f7d47e87-2dad-43e9-aa85-66f2cea88f0a
"99e519ce-909a-43b4-bca9-ea75fb1fd975",НМ К-01,f7d47e87-2dad-43e9-aa85-66f2cea88f0a
e0a02625-4da0-41f0-a777-90fd8cad75ba,НМ АТ-01,f7d47e87-2dad-43e9-aa85-66f2cea88f0a
"33297fd9-19d8-43d7-a012-0dd51bf25aaf",УПРПО Л-01,e8b34102-9252-42e5-9163-45923458abf5
bf262296-7bd7-4fc8-8859-f5f85d261386,УПРПО П-02,e8b34102-9252-42e5-9163-45923458abf5
d7d293ae-f039-4b68-adbe-b442c7e20d89,УПРПО К-01,e8b34102-9252-42e5-9163-45923458abf5
