"id","name","name_short","starts_at_lt","ends_at_lt"
e73de6a8-4b69-4289-a463-2a81ea0128e3,Ландшафтное проектирование,ЛП(7сем),2021-09-01 00:00:00.000,2022-01-24 00:00:00.000
"0830b690-2f7a-4a89-bdc1-c2496336b459",Ландшафтное проектирование (часть 1),ЛП1,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"27f70bff-bca4-4dd6-8189-a7ee5cc56fd8",Ландшафтно-экологический анализ и планирование при освоении месторождений нефти и газа,ЛЭАиП ,2022-02-07 00:00:00.000,2022-08-01 00:00:00.000
"220eb0c7-812b-4dbf-b629-a528add6b8f1",Ландшафтно-экологическое планирование,ЛЭП,2022-02-07 00:00:00.000,2022-07-25 00:00:00.000
"398d9bfd-99c5-41a6-91d7-b50da74adf95",Ландшафтные основы территориального планирования,ЛандОсТП,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"80143253-45e0-4a2e-b29a-a378d8e873da",Ландшафтный дизайн,ЛД,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
c90a059a-fcb9-479b-8caa-b1862c62beb3,Ландшафтоведение,Ланд,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"85996df7-5c45-4f7f-9cd7-3c00e263f157",Ландшафтоведение,Ландшафтоведение,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"5d0f4a4c-6a5c-40ec-9d2b-171819affe2a",Латинская дорога к праву,Via Latina,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
b314939a-2e0f-408d-8791-7a53f53f31ab,Латинский язык,Латынь,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
b7292c46-673c-43c1-a9df-4cc7515dd0a0,Латинский язык,ЛЯ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"16356c31-0f77-4eba-91c3-83f071da56e7",Латинский язык,Латынь,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"7cc71bd9-bcc8-4910-a5f6-87916dbc5579","Лекционный блок по дисциплине ""Россия и мир"" (6 тем)",РиМ: ЛБ ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
ee2a1463-b18d-49a8-94a9-e42315383b0e,"Лекционный блок по дисциплине ""Россия и мир"" (6 тем)",РиМ: ЛБ ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
cc765eb9-8e04-4694-8880-9691fb7f9675,Лесная энтомология и защита леса,Лесная энтомология и защита леса,2022-02-07 00:00:00.000,2022-07-11 00:00:00.000
"71ceb2ab-7e54-4fcb-b995-7fe8b8f61a62",Летняя педагогическая (вожатская) практика,ЛПВП (1),2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"6066c0ca-d504-4129-b61b-7eea844a32f4",Летняя педагогическая (вожатская) практика,Летняя практика,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"293609b4-ca9c-48cc-9332-e1a18155ee81",Летняя педагогическая (вожатская) практика,ЛПВП (2),2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"80796bdd-dfd2-45a7-8854-28e8a9473848",Летняя педагогическая (вожатская) практика,ЛПВП (2),2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"4f0a7afc-a13f-4981-b938-ae5fb2c4b143",Летняя педагогическая (вожатская) практика,ЛПВП (1),2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
a7211e7a-5af6-41bb-8786-0037220ef924,Летняя педагогическая (вожатская) практика,ЛПВП (1),2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"50b7e52b-e2d6-4416-b821-6b5beae82198",Летняя педагогическая (вожатская) практика,ЛПВП (1),2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"553bf6df-f60e-4856-aa26-16b41a698269",Летняя педагогическая практика,Летняя практика,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"9490c84f-ca78-4eb5-83d2-d53c9fa26d91",Летняя педагогическая практика (в загородном лагере),Летняя практика,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
c8c45766-715c-4758-8794-5a1390a66e58,Летняя педагогическая практика (по профилю),ЛПП(пП),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
f0b1b5b1-a060-4b1b-8680-c570311f8371,Лидерство и командная работа,ЛиКР,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
cbfb3785-af2d-489c-80fb-14ed67ca8ee2,Лидерство и навыки госслужащего,ЛНГС,2021-09-01 00:00:00.000,2022-02-10 00:00:00.000
"74545347-b6a3-4bcd-bfb3-44daaabbda43",Лидерство и стратегическое мышление,ЛиСМ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"35779a46-fcdf-454c-99d1-7ece854c1089",Лидерство и стратегическое мышление,ЛиСМ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"9e559794-61eb-40b3-9b32-66ed7229787b",Лимнология,Л,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"434cdfde-f42d-4394-891c-717cc9bf73f2",Лингвистическая карта региона,ЛКР,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"0f91c1f2-fa4c-43ab-8b53-4d28c08f2edc",Лингвистическая экспертиза ,ЛЭ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
ef163be2-d533-40d9-8e22-9761acf665ca,Лингвострановедение,ЛНГС,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
a006415b-42e4-4181-976c-7ae07fdb6394,Лингвострановедение,ЛНГС,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"8975bf18-8288-4593-b53c-4a57df5b0fda",Лингвострановедение,ЛС,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
fdc6b5f8-980e-46a5-b610-32a621c2be9e,Линейная алгебра ,ЛинАлг (1 сем),2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"09527e42-dafb-4acd-ae31-e89b23a51c2f",Линейная алгебра: 1 уровень,ЛА1,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"20ad6a56-b123-4ca2-9e9f-bab8d1077710",Линейная алгебра: 2 уровень,ЛА2,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"4485e65a-2e22-482b-860c-eb5d2e93c581",Линейная алгебра и аналитическая геометрия,ЛАиАГ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"6f5700aa-1c0a-4af5-ba57-b0f29ded9860",Линейная алгебра и аналитическая геометрия,ЛАиАГ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"9f5368f4-99a0-4767-96ad-150f87c94fe4",Линейная алгебра и геометрия,ЛАиГ,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
ec258b14-0538-45a4-a947-403bd3050d48,Линейная алгебра и математический анализ,ЛАиМА,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
da510614-9178-40c6-861a-490cf2351125,Линейные и нелинейные уравнения физики,ЛиНУрФ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"0633e771-db47-4368-ab67-5e433ff688a5",Литература народов стран зарубежья (литература стран Западной Европы и Северной Америки),ЛНСЗ,2021-09-01 00:00:00.000,2022-03-01 00:00:00.000
"0c6639ff-3b60-4d31-8927-4f2196904073",Литература стран изучаемого языка,Лит.стр.изуч.яз,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"46098bfa-0db2-400e-8da2-cdd8ce8a69ce",Литература фанфикшн: интерпретация классических текстов в цифровой среде,ЛитФан,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
a8c0ecfa-5167-434e-89d2-2482ad858ae7,Литература фанфикшн: интерпретация классических текстов в цифровой среде,ЛитФан,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"35c4a67c-3140-4a67-9cbb-6eac5895b3c9",Литературная история США,ЛИС,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
c9163c6a-054d-4068-b84e-e9171ed488fe,Литературное чтение с методикой преподавания в начальной школе,ЛЧсМПвНШ,2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"96ed3108-6ebf-43ff-b056-8c0a755450c7",Литературное чтение с методикой преподавания в начальной школе ,ЛЧсМПвНШ,2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"6ef5856b-5aa0-4f11-ad93-ab691b4d6d19",Личное развитие и лидерство в команде / Personal Development and Team Leadership,ЛРЛК,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"986ee564-5846-443a-8498-f3eaf5352b95",Логика,Log,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"3d636b7e-ca48-4f7c-8ef2-f5c9b4cf0726",Логика,Log,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"2beac189-18a3-40ee-9771-47a1567017da",Логика,Log,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"300f4ae7-635c-4127-9326-aafab95a9fb7",Логика и методология научных исследований в психологии -1,Логика и методол НИС -1,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"602aa5ab-1419-4fe2-9050-1ec4fd6d9e00",Логика и методология научных исследований в психологии -2,Логика НИс -2,2022-02-07 00:00:00.000,2022-07-11 00:00:00.000
ee74644d-fed1-49b4-abf2-82625e3eb96e,Логика и методология научных исследований в психологии -3,Логика НИс -3,2021-09-01 00:00:00.000,2022-01-17 00:00:00.000
"7151d876-323b-404d-95cf-44d47bce9299",Логистика производства,Лог_произв,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
fd3b215a-76ae-4ea0-bebf-f68061535760,Логистика производства,Лог_произв,2022-02-21 00:00:00.000,2022-07-18 00:00:00.000
"5b6b203d-762e-4111-9e51-67c1e83d8971",Логистика распределения,Л Р,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
d71091cf-cbb3-41be-89a0-d29333b80cb0,Логистика складирования,ЛС,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
be2dc307-e2e5-4f7f-b6e8-9737c588a053,Логистические информационные системы,ЛИС,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"649be797-7c42-4638-8e80-444c9f06de24",Логистическое администрирование,ЛА,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"904d849b-612e-4188-8b9f-9b14f0c0fbbd",Логические рассуждения в процессах человеческого мышления,ЛРвПЧМ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"44fbc548-5608-4f50-90c2-7805f26d55f7",Логические рассуждения в процессах человеческого мышления,ЛРвПЧМ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"21198cc2-0150-445e-8884-90a384dc8597",Логопедия (Алалия),ЛА,2022-02-14 00:00:00.000,2022-07-04 00:00:00.000
"3fa8b525-b2aa-4fa7-9b38-859038323a86",Логопедия (Афазия),Афазия,2022-02-14 00:00:00.000,2022-07-04 00:00:00.000
"81d6135a-4f00-4c82-86f7-fe59c2c008f2",Логопедия (Дизартрия),Л(Дизарт),2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
b54265f6-af56-4f8a-9284-966f04261603,Логопедия (Дислалия),Л(Дисл),2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
bbfe1622-b79b-4385-9a03-76d8c9565e79,Логопедия. Нарушение произносительной стороны речи и применение средств общения (с практикумом),Логопедия(НПСР),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
bf06020a-e747-4d93-b756-c6bd030dc130,Логопедия. Нарушение произносительной стороны речи и применение средств общения (с практикумом),ЛНПСРИПСО,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"402a45de-86aa-4e0d-9a99-43f8b8aa91f2",Логопедия (Ринолалия),Л(Рино),2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"91c094f7-b314-46e4-b03a-eab7454b9e43",Логопедия. Системные нарушения речи (с практикумом),СНР,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"054945d3-5073-4277-b133-3ec477fe9ecd",Логоритмика,Логоритмика,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
b0156351-dbf9-426b-b422-ca7ccf97cdb4,Логоритмика ,Логоритмика,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
ac6e64fa-6b3b-4e88-8f0d-0b3b8c5e8bf5,Люди и вещи: повседневная жизнь в древности  ,ЛиВ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"7285a183-eff5-431e-93fa-f36f47c6da7c",Люди и вещи: повседневная жизнь в древности  ,ЛиВ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
b0e6b517-0792-4c60-9d27-e70876e45af0,Макроэконометрика и численное моделирование,МЧМ,2021-09-01 00:00:00.000,2022-01-24 00:00:00.000
b79bee52-e8eb-4506-ac79-1d4f4e0f9ba8,Макроэкономика,Макроэкономика,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"844a6790-797f-4e9a-bac5-c5eb55327b8c",Макроэкономика // Macroeconomics,Макроэкономика // Macroeconomics,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"2f4fe3ad-ce9a-4a55-8830-81a5a65bd8cc",Маркетинг в отраслях и видах деятельности,МОВД,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"1f547d2b-9660-4ef9-995a-942b54dc40af",Маркетинг в отраслях и видах деятельности,МОВД,2022-02-21 00:00:00.000,2022-07-18 00:00:00.000
aa2e84d0-14d5-40f5-bd1c-252acd18a030,Маркетинг и рыночная аналитика,Маркетинг,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
ac02b00e-09dd-4e84-91de-c82768cba273,Маркетинг на внешних и внутренних рынках,МнаВиВР,2022-01-10 00:00:00.000,2022-07-18 00:00:00.000
"0a4b9751-fe70-49c4-89db-fb6665b4fe54",Маркетинг на внешних и внутренних рынках,МнаВиВР,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"96862018-5e41-4bee-996d-c64217a1d9af",Маркетинг на рынках B2B,MнРb2b,2022-01-31 00:00:00.000,2022-07-11 00:00:00.000
"2962c120-32b6-441c-a3a6-8a56cd49537a",Маркетинговые исследования,МИ,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"919e56ec-0915-44f5-8366-55a0e6a434ee",Маркетинговые исследования,МИ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
b9930a88-4bf7-4613-a746-9af58c6cd011,Маркетинговые исследования ,МИ,2022-03-01 00:00:00.000,2022-07-01 00:00:00.000
ba673036-3fc1-49ca-9afe-bbd9159d9634,Маркетинговые исследования и конкурентная разведка ,МИиКР,2022-01-31 00:00:00.000,2022-07-11 00:00:00.000
"816d6d18-9eac-4212-8b95-a861eff0d026",Маркетинг персонала,МП,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
fd0e42d0-818f-47ab-b087-c7e99ee7de66,Маркетинг прямых и розничных продаж,МПиРП,2022-01-31 00:00:00.000,2022-07-11 00:00:00.000
b3a8f9d8-c1b7-41b2-8dac-2b589e314699,Маркетинг территорий,МаркТ,2022-01-31 00:00:00.000,2022-07-18 00:00:00.000
"283362a3-0c15-4d4e-8c72-79c6eb765a6c",Маркетинг территорий,МаркТ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"5522297f-8281-4b34-a44c-edd58ba11645",Маркетинг территорий ,Мтер,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
f53f2e71-00c9-40bf-9229-50821454defc,Маркетинг территорий ,Мтер,2022-01-10 00:00:00.000,2022-07-18 00:00:00.000
"8a480ee0-2b8c-4d27-a35d-db5a399db211",Мастер-класс: как изменить школу,МК: КИШ,2022-01-10 00:00:00.000,2022-06-27 00:00:00.000
"26a7e19d-481b-4a9c-83a9-2f0f4c8ed881",Мастер-класс: как изменить школу,МК: КИШ,2021-09-06 00:00:00.000,2022-01-31 00:00:00.000
d82a1eb2-93cf-4683-aa8f-b4abba8b1bd6,Мастерская Homo Economicus,РиМ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
dfe2ed7e-1d4e-4eaa-b6d4-77707e9e2398,Мастерская Homo Economicus,РиМ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"6bf67b7b-b3df-4323-bcb3-d9dde1b40e9c","Мастерская ""Археология""",РиМ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"133d6f15-e1ac-4be8-998e-3f7d1687fd52","Мастерская ""Археология""",РиМ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
d91fc6b7-9753-46ef-bc6c-b92a6615d28f,Мастерская Имперская и постимперская идентичность ,РиМ ИиПИ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
e6f0f9d8-90f5-41d1-bb62-f0d7eb3ef6e7,Мастерская Имперская и постимперская идентичность ,РиМ ИиПИ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
f7d3006d-5b39-49bd-8c97-011e2aa12241,Мастерская Литературные нарративы: Среди воображаемых миров ,ЛН СВМ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
f12b9fd7-cf15-4dbd-91d2-3494174fbd08,Мастерская Литературные нарративы: Среди воображаемых миров ,ЛН СВМ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"5183c237-d24c-4113-a67a-339e2a250a74",Мастерская Прикладная социология,РиМ ПС,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"89243550-5f65-4d2f-9c9a-8c46b885773d",Мастерская Прикладная социология,РиМ ПС,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"811e36c7-3490-4c91-9e1c-bed5c218549c",Мастерская Советское прошлое ,РиМ СП,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"3d2a2cc2-66f2-4c68-b0b9-2e4c6eca4edf",Мастерская Советское прошлое ,РиМ СП,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
ad27ede6-c558-4a53-8923-fddfb4b57c77,"Мастерская ""Субъект премодерна""",РиМ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"71078d2a-177c-4460-90ce-789997c47e41","Мастерская ""Субъект премодерна""",РиМ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"3f8980ca-ee98-4188-b70b-e10e2716c135","Мастерская ""Человек в окружающей среде""",ЧвОС,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"93ad82a7-ddf7-4843-b75f-f95e1dfa2b56","Мастерская ""Человек в окружающей среде""",ЧвОС,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
ef9282a7-9781-4e60-aaf5-3a7068100e5b,Мастерство публичных выступлений,Выступления,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"0c9cba17-e022-4bb5-89fd-9a735177b722",Математика,"24 М ОФО",2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
aabff591-4e50-4b48-97d1-087764c5d4bf,Математика,"24 М ОФО",2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
be38494a-7c6f-4c72-a09b-a42c5330ab3d,Математика в классах физико-математического и естественнонаучного профилей,МвФМиЕНпроф,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"017efb7f-44ea-4c4d-9571-b6c3b5f6e6a1",Математика в социальных науках.  Уровень 1,МСН-1,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
d03543a5-28e6-4130-b1ed-344eee7a38f6,Математика в социальных науках.  Уровень 2,МСН-2,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
d0cd73e7-57ee-4107-943c-0277d7c76ffc,Математика для анализа данных,МдАД,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
deb48577-8cb3-47ca-87f1-db5474695623,Математика для гуманитариев,МГ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"11b7109c-a7a1-47cd-9778-8062cf23955f",Математика для гуманитариев,МГ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
ee6e101a-15b8-42f5-9ec2-d64ab868fb0b,Математика для гуманитариев,МГ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
f4ed1f65-e2ed-4d3a-9d0a-2c1b68a55331,Математика для менеджеров.  Уровень 1,МдМ-1,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"62e53b28-3191-476b-b8c4-cc2cf84ac9a4",Математика для менеджеров.  Уровень 2,МдМ-2,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"97e04e47-d15d-49f0-bf2b-e9748d758270",Математика для экологов,Математика для экологов,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
eef47363-2a0e-4184-baaa-3705568f20fc,Математика для экономистов,МЭ-1,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"3d2a3cfa-5fd4-4f42-8efe-5801d0adbd00",Математика для экономистов. Уровень 1,МЭ-1,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"68dd2733-144b-42e9-b03c-43f8df2f5d97",Математика для экономистов. Уровень 1,МЭ-1,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
ced739d9-f87d-473b-8beb-e27bf8c05cb8,Математика для экономистов. Уровень 2,МЭ-2,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"38248f6e-a6b9-4408-b734-2311558f4a9f",Математика: ретроспектива и современность,МРиС,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"29517883-6fa7-4a84-9529-fbd6070571b5",Математика: ретроспектива и современность,МРиС,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"2b63d8da-5b54-48d2-bba2-8db9daf8cbbe",Математика с методикой преподавания в начальной школе,МсМПвНШ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"053371d8-70f6-4f74-8cfc-1fc71d8db6c3",Математика с методикой преподавания в начальной школе,МсМПвНШ 1,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
d1c0ec12-f2f8-4929-baf3-e61b64f93dac,Математика с методикой преподавания в начальной школе,МсМПвНШ,2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
e6894c6e-2737-4d62-a919-fa519381ec0f,Математика с методикой преподавания в начальной школе,МсМПвНШ 2,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"723a25ee-bdb8-4341-bd73-7e17fa494090",Математика с методикой преподавания в начальной школе 7 семестр,МПМ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
d39f71ed-ceb3-48e3-958c-85127f21e9c9,Математическая биология,МатБио,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"5dde4695-d42b-4322-ad0b-b7884000c9ac",Математическая логика и теория алгоритмов ,МЛиТА,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"8693c123-9eba-4e46-ace8-2a2a5933470c",Математическая логика и теория алгоритмов ,МЛиТА,2022-02-14 00:00:00.000,2022-07-04 00:00:00.000
"9df39970-0b7b-472a-9206-1116bf885ad3",Математические методы в физике,ММФ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"4100e3ac-6cf8-4866-9691-ece5925b9dd8",Математические методы изучения случайных явлений и процессов,ММСП,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
cfde1f42-e4be-4587-979b-0a36b1413cc8,Математические методы изучения случайных явлений и процессов,ММСП,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"082ed3cf-5526-408c-aa5b-afa34421482b",Математические методы изучения случайных явлений и процессов,ММСП,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
de48aac8-8f3b-4f94-8046-461ca44c6449,Математические модели в биологии,Мат.мод. в биол.,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"6ff56b7d-e262-4e8c-8e93-9c4e5baa2b9a",Математические модели в естественно-научных исследованиях,ММвЕНИ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"6eb7967d-ef06-4c5b-9a9e-d214222e68d8",Математические модели в естественно-научных исследованиях,ММвЕНИ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
c7f0a055-e0c3-4c19-a4e6-ea6d2bd8026d,Математические модели в науках о Земле,Математическая,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"500e626a-89a5-4d4b-b7a3-3b70aa1a424c",Математические модели теории рисков,ММТР,2021-09-01 00:00:00.000,2022-03-01 00:00:00.000
bf96ceba-b496-42d6-9b36-212f9abdbf18,Математические основы Data Science,МОАД,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"43e68a90-cae4-44ac-b6fb-8b01b8e71955",Математические основы анализа данных,МОАД,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"627927da-986a-477c-942e-74d17fabaeb9",Математические основы искусственных нейронных сетей,МОИНС,2022-02-06 00:00:00.000,2022-07-11 00:00:00.000
"5185ed6c-568a-4616-a331-7573edd29cd1",Математические основы научно-педагогического исследования,МОНПИ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"1c8e60be-705a-4454-9317-ee9f0ba2e260",Математические основы научно-педагогического исследования,МОНПИ,2021-09-01 00:00:00.000,2022-01-24 00:00:00.000
"04d2b41c-14b0-45b5-a73e-007867852347",Математический анализ,МА2,2022-02-14 00:00:00.000,2022-07-18 00:00:00.000
d0b9d0de-8e2b-4b26-94d8-5b1308443b20,Математический анализ,МА3,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"093ed6ee-f465-4953-9fb3-deb5bacbb2dc",Математический анализ,МА2,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"4f9458ac-bb0e-4a05-8c94-d263e2124c0e",Математический анализ,МА,2022-02-14 00:00:00.000,2022-07-18 00:00:00.000
"5dd4313f-8a2e-48e1-9456-df760439fd94",Математический анализ,МатАн 1,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
e5d9c3f4-3349-4a10-8970-5ab3b962f8c9,Математический анализ,МА,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
f7c37627-5fac-44fa-9a73-e00be15cd36a,Математический анализ,МатАн 2,2022-01-31 00:00:00.000,2022-07-04 00:00:00.000
"16769428-1b2b-4103-aad0-970df6fa9522",Математический анализ,МА3,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
d912f82b-1071-4f1c-9563-3c13b2d7207f,Математический анализ 1,МА 1,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
fd96aa68-f89b-4b4d-8e13-d94a8f9e7c13,Математический анализ-1,МА1,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"5005091d-b040-491d-9ad2-345dbaf72e43",Математический анализ 2,МА 2,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
b364ea24-e4fd-4c31-9977-d92388283942,Математический анализ-2,МА2,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"59a3d158-1eac-452f-ba41-8baae28ff8dd",Математический анализ (2 семестр),Мат. анализ 2,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
ee734f7c-abc1-4527-941c-30619fe08d65,Математический анализ (3 семестр),Мат. анализ 3,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"5c893352-ca7a-4096-8b40-ebad92d3de9f",Математический анализ (4 семестр),Мат. анализ 4,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"73ccd44c-0175-44b6-8bd7-27049dc1fb86",Математический анализ (продвинутый уровень),МА (ПУ),2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"4b57d5fc-37d9-4d70-9b2e-86c55399150e",Математическое моделирование биологических процессов,ММБП,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"0249c3d6-cc14-4e88-932e-012b30afedb2",Математическое моделирование в естественных и социальных науках,КМ,2022-02-14 00:00:00.000,2022-07-04 00:00:00.000
"3aa85cec-26bd-46ed-a226-d49be29fb5a2",Математическое моделирование задач гидроразрыва пласта,Гидроразрыв пласта,2022-02-07 00:00:00.000,2022-07-25 00:00:00.000
"4c3ac6fc-30e9-49b4-8be9-a7360cb29442",Математическое моделирование задач гидроразрыва пласта,Гидроразрыв пласта,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
